county_fips,county_name,state_fips,state_abbr,total_population,total_households,median_household_income,median_age,pct_65_plus,pct_rural,pct_served,pct_underserved,pct_unserved,pct_below_benchmark,complaints_total,complaints_per_1k_hh,complaints_wireless_wireline,complaints_internet,complaints_tv_video,complaints_emergency,complaints_radio,complaints_accessibility,complaints_billing_dispute,complaints_other,desert_cutoff,is_digital_desert,data_center_count,planned_count,planned_mw,operational_mw,modeled_water_l_per_year,c_availability_gap,c_complaint_friction,c_socioeconomic,equity_index,infra_norm,access_norm,mismatch_score,mismatch_quadrant
51143,Pittsylvania County,,,16488,5977,62160,38.2,0.2183,0.7714,0.5383,0.3661,0.0956,0.4617,56,9.37,40,9,5,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.4899193548387097,0.28099808061420345,0.5784850321729701,43.89,0.0,0.4405337014032666,0.0,low_compute_served
51145,Powhatan County,,,8920,3360,47054,39.2,0.2126,0.7424,0.4715,0.3628,0.1657,0.5285,42,12.5,30,7,4,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.56080220713073,0.40115163147792704,0.6654473318041347,53.11,0.0,0.5465838509316769,0.0,low_compute_underserved
51147,Prince Edward County,,,42844,16449,70211,36.9,0.1324,0.4466,0.5607,0.3453,0.094,0.4393,322,19.58,230,54,28,4,4,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.4661502546689304,0.6729366602687139,0.3566146926389734,51.11,0.0,0.5235794801012192,0.0,low_compute_underserved
51149,Prince George County,,,22299,8400,60770,32.9,0.165,0.3374,0.7663,0.1058,0.1279,0.2337,87,10.36,62,15,7,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.2479838709677419,0.3190019193857965,0.40203396160229626,31.14,0.0,0.29388083735909826,0.0,low_compute_served
51153,Prince William County,,,10846,3899,43902,39.6,0.2225,0.6873,0.5294,0.3311,0.1395,0.4706,22,5.64,16,4,2,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.4993633276740238,0.13781190019193856,0.6734620616933488,41.63,0.0,0.4145387623648494,0.0,low_compute_served
51155,Pulaski County,,,10858,4210,51077,46.8,0.2789,0.867,0.2627,0.5191,0.2181,0.7373,73,17.34,52,12,6,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7823641765704583,0.5869481765834932,0.7242998983981775,69.95,0.0,0.7402806533241316,0.0,low_compute_underserved
51157,Rappahannock County,,,5424,1928,54526,45.0,0.3178,1.0,0.3204,0.4852,0.1944,0.6796,21,10.89,15,4,2,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7211375212224108,0.33934740882917463,0.7725341954162402,60.04,0.0,0.6262939958592133,0.0,low_compute_underserved
51159,Richmond County,,,86769,28732,74897,33.3,0.1514,0.0646,0.9409,0.0591,0.0,0.0591,400,13.92,286,68,34,5,5,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.06271222410865875,0.4556621880998081,0.20372358643714394,23.55,0.0,0.20657925005751093,0.0,low_compute_served
51161,Roanoke County,,,27749,10313,65824,33.8,0.2073,0.3595,0.7339,0.1932,0.0729,0.2661,116,11.25,83,20,10,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.2823641765704584,0.3531669865642994,0.40290824072016,33.73,0.0,0.32367149758454106,0.0,low_compute_served
51163,Rockbridge County,,,8423,3371,50562,38.3,0.2335,0.868,0.3597,0.4488,0.1915,0.6403,47,13.94,34,8,4,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6794354838709677,0.4564299424184261,0.6992768882650741,60.63,0.0,0.6330802852541983,0.0,low_compute_underserved
51165,Rockingham County,,,69936,27994,73466,30.4,0.0795,0.1247,0.7769,0.1821,0.041,0.2231,463,16.54,331,78,40,6,6,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.23673599320882852,0.5562380038387715,0.1886788794971923,33.65,0.0,0.32275132275132273,0.0,low_compute_served
51167,Russell County,,,12352,4386,51295,35.9,0.2499,0.6779,0.4281,0.4197,0.1522,0.5719,76,17.33,54,13,7,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6068548387096774,0.5865642994241842,0.6382602268016694,60.76,0.0,0.634575569358178,0.0,low_compute_underserved
51169,Scott County,,,4231,1572,44931,44.2,0.3215,1.0,0.3095,0.5008,0.1897,0.6905,16,10.18,11,3,1,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7327037351443124,0.31209213051823415,0.8388627957933121,61.2,0.0,0.6396365309408788,0.0,low_compute_underserved
51171,Shenandoah County,,,91553,32333,78381,33.9,0.1615,0.0823,0.823,0.1635,0.0135,0.177,275,8.51,197,46,24,4,4,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.1878183361629881,0.24798464491362762,0.19309538658336933,21.02,0.0,0.17747872095698183,0.0,low_compute_served
51173,Smyth County,,,12723,4856,42377,35.2,0.1986,0.4668,0.6577,0.284,0.0583,0.3423,33,6.8,24,6,3,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.3632215619694397,0.182341650671785,0.5912910135021545,35.69,0.0,0.3462157809983897,0.0,low_compute_served
51175,Southampton County,,,14966,5298,53858,38.4,0.1304,0.5016,0.6337,0.3359,0.0305,0.3663,122,23.03,87,21,10,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.388688455008489,0.8053742802303263,0.4836398891575454,55.83,0.0,0.5778697952610996,0.0,low_compute_underserved
51177,Spotsylvania County,,,26464,9888,58684,41.5,0.1978,0.4824,0.7027,0.1951,0.1022,0.2973,98,9.91,70,17,8,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.3154711375212224,0.3017274472168906,0.48750590206735167,35.37,0.0,0.34253508166551644,0.0,low_compute_served
51179,Stafford County,,,106764,41220,72588,36.9,0.1167,0.0,0.8283,0.1717,0.0,0.1717,660,16.01,472,112,57,9,9,2,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.1821943972835314,0.5358925143953935,0.1744925747740897,30.41,0.0,0.28548424200598116,0.0,low_compute_served
51181,Surry County,,,25764,9760,67177,39.4,0.2194,0.4548,0.5858,0.2701,0.1442,0.4142,115,11.78,82,19,10,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.43951612903225806,0.37351247600767756,0.43491890080480383,41.53,0.0,0.4133885438233264,0.0,low_compute_served
51183,Sussex County,,,5502,2183,38597,40.1,0.2714,0.714,0.7556,0.1789,0.0655,0.2444,19,8.7,14,3,2,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.2593378607809847,0.255278310940499,0.7492095081478907,38.04,0.0,0.3732459167241776,0.0,low_compute_served
51185,Tazewell County,,,50019,16682,59782,39.6,0.2135,0.4789,0.5009,0.3817,0.1174,0.4991,240,14.39,172,41,21,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5296052631578947,0.47370441458733203,0.4889212039731334,49.99,0.0,0.5106970324361629,0.0,low_compute_underserved
51187,Warren County,,,13591,5061,55999,46.7,0.2525,0.9449,0.2406,0.4756,0.2838,0.7594,74,14.62,53,13,6,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.8058149405772496,0.4825335892514395,0.7019930025566876,66.67,0.0,0.7025534851621809,0.0,low_compute_underserved
51191,Washington County,,,274384,98111,70262,27.0,0.0691,0.0,0.975,0.0223,0.0027,0.025,1335,13.61,955,226,115,17,17,4,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.026528013582342955,0.44376199616122836,0.1597996424473346,20.59,0.0,0.1725327812284334,0.0,low_compute_served
51193,Westmoreland County,,,25083,9576,47352,42.1,0.2119,0.5327,0.6362,0.2473,0.1164,0.3638,157,16.4,112,27,14,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.38603565365025466,0.5508637236084452,0.5896210611213095,49.46,0.0,0.5046008741660917,0.0,low_compute_underserved
51195,Wise County,,,1482,583,44104,41.1,0.2327,0.8692,0.3272,0.4719,0.2009,0.6728,8,13.72,6,1,1,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7139219015280135,0.4479846449136277,0.74225217691918,62.79,0.0,0.6579250057510928,0.0,low_compute_underserved
51197,Wythe County,,,39496,14821,66137,34.5,0.2011,0.3156,0.7769,0.1298,0.0933,0.2231,112,7.56,80,19,10,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.23673599320882852,0.21151631477927063,0.3815221000944372,26.41,0.0,0.23947550034506557,0.0,low_compute_served
51199,York County,,,294801,102891,81768,34.0,0.0924,0.2419,0.8395,0.1185,0.042,0.1605,836,8.13,598,141,72,11,11,3,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.17030984719864176,0.23339731285988488,0.18252519002530734,19.54,0.0,0.16045548654244307,0.0,low_compute_served
51510,Alexandria city,,,184823,70492,75061,32.8,0.117,0.0,0.9887,0.0113,0.0,0.0113,295,4.18,211,50,25,4,4,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.011990662139219014,0.0817658349328215,0.15819259891933118,7.3,0.0,0.019668737060041408,0.0,low_compute_served
51515,Bedford city,,,255285,99355,70318,29.2,0.1096,0.0,0.9343,0.0295,0.0361,0.0657,1051,10.58,751,178,90,14,14,3,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.06971561969439728,0.327447216890595,0.18512419567574517,18.88,0.0,0.152864044168392,0.0,low_compute_served
51520,Bristol city,,,6904,2535,37631,40.0,0.2245,0.7263,0.5803,0.3408,0.0789,0.4197,35,13.81,25,6,3,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.4453522920203735,0.4514395393474089,0.7301970563283662,51.87,0.0,0.5323211410167932,0.0,low_compute_underserved
51530,Buena Vista city,,,79741,28737,71126,37.0,0.128,0.3099,0.6456,0.2492,0.1053,0.3544,264,9.19,189,45,23,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.3760611205432937,0.27408829174664107,0.29987645860952744,32.13,0.0,0.30526800092017486,0.0,low_compute_served
51540,Charlottesville city,,,10067,3417,40465,37.0,0.1044,0.3679,0.6975,0.2346,0.0679,0.3025,29,8.49,21,5,2,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.3209889643463497,0.2472168905950096,0.5096539397869577,34.23,0.0,0.3294225902921555,0.0,low_compute_served
51550,Chesapeake city,,,33370,12121,64650,37.2,0.1482,0.3562,0.6808,0.2378,0.0814,0.3192,158,13.04,113,27,14,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.3387096774193548,0.42188099808061413,0.37208164703267393,37.62,0.0,0.36841499884978146,0.0,low_compute_served
51570,Colonial Heights city,,,5010,1791,39754,41.8,0.2442,0.8867,0.3419,0.4917,0.1663,0.6581,23,12.84,16,4,2,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.698323429541596,0.4142034548944337,0.7846805771107624,62.05,0.0,0.6494133885438232,0.0,low_compute_underserved
51580,Covington city,,,11106,3955,50198,41.6,0.2516,0.6567,0.4624,0.339,0.1986,0.5376,54,13.65,39,9,5,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5704584040747028,0.4452975047984645,0.6392338658844661,54.38,0.0,0.5611916264090178,0.0,low_compute_underserved
51590,Danville city,,,10668,4222,49591,44.8,0.2295,0.8498,0.4491,0.361,0.1899,0.5509,56,13.26,40,9,5,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5845713073005093,0.4303262955854127,0.696843589370678,55.87,0.0,0.5783298826777088,0.0,low_compute_underserved
51595,Emporia city,,,78380,30671,74987,38.3,0.171,0.3189,0.6192,0.3198,0.0609,0.3808,443,14.44,317,75,38,6,6,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.4040747028862479,0.4756238003838772,0.3045650012975246,40.42,0.0,0.40062111801242234,0.0,low_compute_served
51600,Fairfax city,,,69246,27290,74541,33.5,0.067,0.0319,0.8683,0.1293,0.0024,0.1317,274,10.04,196,46,24,4,4,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.1397495755517827,0.3067178502879078,0.14109914780272662,19.85,0.0,0.16402116402116404,0.0,low_compute_served
51610,Falls Church city,,,35666,14265,61786,42.0,0.2288,0.6358,0.4198,0.449,0.1312,0.5802,183,12.83,131,31,16,2,2,1,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6156621392190154,0.4138195777351248,0.5401813562517559,52.61,0.0,0.5408327582240625,0.0,low_compute_underserved
51620,Franklin city,,,4542,1611,43111,43.0,0.165,0.7338,0.2947,0.4526,0.2526,0.7053,12,7.45,9,2,1,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7484083191850595,0.2072936660268714,0.6585267955653993,53.65,0.0,0.5527950310559007,0.0,low_compute_underserved
51630,Fredericksburg city,,,16928,6170,55353,48.0,0.3024,0.7752,0.521,0.3666,0.1124,0.479,86,13.94,61,15,7,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.508276740237691,0.4564299424184261,0.6785680630213369,53.27,0.0,0.5484242005981137,0.0,low_compute_underserved
51640,Galax city,,,9764,3600,33252,44.5,0.2369,0.784,0.5514,0.2385,0.2101,0.4486,51,14.17,36,9,4,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.476018675721562,0.4652591170825336,0.787459898815642,55.01,0.0,0.568438003220612,0.0,low_compute_underserved
51650,Hampton city,,,75565,32697,76238,33.2,0.038,0.1215,0.9243,0.0186,0.057,0.0757,358,10.95,256,61,31,5,5,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.08032682512733447,0.3416506717850287,0.1427422846080855,18.74,0.0,0.15125373821025995,0.0,low_compute_served
51660,Harrisonburg city,,,111687,37126,76037,30.5,0.0905,0.0667,0.7905,0.1245,0.0849,0.2095,699,18.83,500,118,60,9,9,2,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.22230475382003395,0.6441458733205373,0.15821476519316757,35.39,0.0,0.34276512537382103,0.0,low_compute_served
51670,Hopewell city,,,95722,37306,77533,33.0,0.0981,0.1353,0.834,0.1038,0.0622,0.166,471,12.63,337,80,41,6,6,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.1761460101867572,0.4061420345489444,0.17707155009629888,25.69,0.0,0.2311939268461008,0.0,low_compute_served
51678,Lexington city,,,9652,3209,39991,40.7,0.2232,0.7938,0.4533,0.3778,0.1689,0.5467,45,14.02,32,8,4,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5801146010186756,0.4595009596928982,0.7372603528251626,57.72,0.0,0.5996089256958822,0.0,low_compute_underserved
51680,Lynchburg city,,,782,315,36279,43.9,0.2484,0.8854,0.4983,0.2738,0.2279,0.5017,5,15.87,4,1,0,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5323641765704584,0.5305182341650672,0.8100623676891536,60.11,0.0,0.6270991488382792,0.0,low_compute_underserved
51683,Manassas city,,,2680,1040,33334,41.4,0.247,0.9271,0.3291,0.4663,0.2046,0.6709,25,24.04,18,4,2,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7119057724957556,0.8441458733205374,0.8434067400821164,79.11,0.0,0.8456406717276282,0.0,low_compute_underserved
51685,Manassas Park city,,,152018,64154,81195,35.0,0.0755,0.0,0.9598,0.0,0.0402,0.0402,773,12.05,553,131,66,10,10,2,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.04265704584040747,0.3838771593090211,0.09095768884907304,17.42,0.0,0.13607085346215783,0.0,low_compute_served
51690,Martinsville city,,,15112,5487,44090,34.6,0.1568,0.5085,0.6031,0.2281,0.1688,0.3969,29,5.29,21,5,2,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.4211587436332767,0.12437619961612284,0.5679406325207068,35.4,0.0,0.34288014722797333,0.0,low_compute_served
51700,Newport News city,,,9707,3829,42207,35.9,0.2451,0.6691,0.4419,0.4106,0.1475,0.5581,63,16.45,45,11,5,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5922113752122241,0.5527831094049903,0.6927346748854512,60.35,0.0,0.6298596733379342,0.0,low_compute_underserved
51710,Norfolk city,,,201124,79212,81229,31.7,0.136,0.0,1.0,0.0,0.0,0.0,662,8.36,473,112,57,9,9,2,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2422264875239923,0.12911929667393657,11.71,0.0,0.07039337474120085,0.0,low_compute_served
51720,Norton city,,,124692,49994,72056,30.5,0.1012,0.0488,0.9934,0.0066,0.0,0.0066,263,5.26,188,44,23,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.00700339558573854,0.12322456813819577,0.1852850043833768,9.23,0.0,0.04186795491143318,0.0,low_compute_served
51730,Petersburg city,,,25909,9199,53870,35.4,0.1969,0.5414,0.5571,0.3066,0.1363,0.4429,187,20.33,134,32,16,2,2,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.4699702886247878,0.7017274472168905,0.5396853028478974,56.85,0.0,0.5896020243846332,0.0,low_compute_underserved
51735,Poquoson city,,,17323,6172,59671,37.9,0.1793,0.628,0.5058,0.3937,0.1005,0.4942,124,20.09,89,21,11,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5244057724957555,0.692514395393474,0.5201458608399159,58.22,0.0,0.6053600184034966,0.0,low_compute_underserved
51740,Portsmouth city,,,21249,7150,62429,39.6,0.2445,0.7907,0.4682,0.3776,0.1541,0.5318,78,10.91,56,13,7,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5643039049235994,0.34011516314779267,0.6000706657147725,49.48,0.0,0.5048309178743962,0.0,low_compute_underserved
51750,Radford city,,,33492,12896,67193,33.7,0.1326,0.1428,0.783,0.217,0.0,0.217,121,9.38,87,20,10,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.23026315789473684,0.2813819577735125,0.270536068297185,25.82,0.0,0.23268921095008052,0.0,low_compute_served
51760,Richmond city,,,190557,69729,82941,31.7,0.1128,0.1075,0.9393,0.0089,0.0518,0.0607,830,11.9,593,140,71,11,11,2,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.06441001697792868,0.37811900191938586,0.14060761429781915,19.33,0.0,0.158040027605245,0.0,low_compute_served
51770,Roanoke city,,,42890,17111,64958,34.6,0.1705,0.3258,0.8601,0.0948,0.0451,0.1399,155,9.06,111,26,13,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.14845076400679116,0.26909788867562384,0.373537603494516,24.69,0.0,0.2196917414308719,0.0,low_compute_served
51775,Salem city,,,62996,23774,69248,35.9,0.1677,0.3247,0.8882,0.0883,0.0235,0.1118,269,11.31,192,45,23,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.11863327674023769,0.3554702495201536,0.34276959678010793,25.76,0.0,0.23199907982516682,0.0,low_compute_served
51790,Staunton city,,,110433,42115,71182,37.0,0.105,0.2033,0.9679,0.0259,0.0062,0.0321,380,9.02,272,64,33,5,5,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.03406196943972835,0.2675623800383877,0.24759913366534922,16.92,0.0,0.13031976075454338,0.0,low_compute_served
51800,Suffolk city,,,5711,2062,44290,45.9,0.2896,0.8544,0.3839,0.458,0.158,0.6161,28,13.58,20,5,2,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6537563667232598,0.4426103646833014,0.7719359622160819,60.94,0.0,0.6366459627329192,0.0,low_compute_underserved
51810,Virginia Beach city,,,65339,22905,67775,35.2,0.1363,0.2364,0.874,0.0879,0.0381,0.126,167,7.29,119,28,14,2,2,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.13370118845500847,0.20115163147792706,0.3017629216193559,19.93,0.0,0.16494133885438234,0.0,low_compute_served
51820,Waynesboro city,,,17298,6072,51592,38.9,0.2448,0.5252,0.6873,0.1876,0.1251,0.3127,97,15.97,69,16,8,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.33181239388794564,0.5343570057581575,0.5795987460947328,46.46,0.0,0.47009431792040496,0.0,low_compute_served
51830,Williamsburg city,,,1038,403,41853,43.5,0.2926,1.0,0.2699,0.5266,0.2035,0.7301,8,19.85,6,1,1,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7747241086587436,0.6833013435700576,0.841049793355094,75.93,0.0,0.8090637221072005,0.0,low_compute_underserved
51840,Winchester city,,,1696,595,45949,42.3,0.2949,0.7545,0.3771,0.4472,0.1757,0.6229,9,15.13,6,2,1,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6609719864176571,0.5021113243761997,0.7292714480544464,62.24,0.0,0.651598803772717,0.0,low_compute_underserved
53001,Adams County,,,6919,2569,47162,44.2,0.303,0.932,0.2426,0.5429,0.2144,0.7574,41,15.96,29,7,4,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.8036926994906621,0.5339731285988484,0.7884475778599418,70.55,0.0,0.7471819645732689,0.0,low_compute_underserved
53003,Asotin County,,,49224,18566,78743,38.7,0.1578,0.2835,0.6648,0.2388,0.0963,0.3352,287,15.46,205,49,25,4,4,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.3556876061120543,0.5147792706333973,0.2587538010984956,38.71,0.0,0.38095238095238104,0.0,low_compute_served
53005,Benton County,,,29013,11186,56824,32.0,0.149,0.3926,0.8254,0.1624,0.0122,0.1746,136,12.16,97,23,12,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.1852716468590832,0.3880998080614203,0.4375141912303129,31.93,0.0,0.3029675638371291,0.0,low_compute_served
53007,Chelan County,,,31725,12127,51125,36.2,0.1504,0.397,0.7077,0.248,0.0443,0.2923,231,19.05,165,39,20,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.31016553480475384,0.6525911708253359,0.47794429427633667,47.2,0.0,0.47860593512767424,0.0,low_compute_served
53009,Clallam County,,,297180,100353,83232,32.9,0.1171,0.006,0.8791,0.0875,0.0334,0.1209,759,7.56,543,128,65,10,10,2,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.1282894736842105,0.21151631477927063,0.10587060948682335,15.18,0.0,0.11030595813204509,0.0,low_compute_served
53011,Clark County,,,5035,1834,37911,43.9,0.2843,1.0,0.3148,0.4668,0.2185,0.6852,35,19.08,25,6,3,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7270797962648557,0.6537428023032629,0.8620691371912315,73.52,0.0,0.7813434552564986,0.0,low_compute_underserved
53013,Columbia County,,,24261,8899,56864,40.4,0.2443,0.8998,0.3045,0.4664,0.229,0.6955,134,15.06,96,23,12,2,2,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7380093378607809,0.4994241842610365,0.6752370084384234,63.88,0.0,0.6704623878536923,0.0,low_compute_underserved
53015,Cowlitz County,,,36935,13882,53725,35.0,0.2184,0.5192,0.7519,0.196,0.0521,0.2481,122,8.79,87,21,10,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.26326400679117146,0.2587332053742802,0.5465243163568215,33.25,0.0,0.3181504485852312,0.0,low_compute_served
53017,Douglas County,,,9887,3224,42530,42.4,0.2264,0.6958,0.5506,0.3192,0.1302,0.4494,73,22.64,52,12,6,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.47686757215619696,0.7904030710172745,0.6880603806937355,63.94,0.0,0.6711525189786058,0.0,low_compute_underserved
53019,Ferry County,,,26036,8991,50481,36.9,0.2267,0.5638,0.5594,0.3297,0.1109,0.4406,206,22.91,147,35,18,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.4675297113752122,0.800767754318618,0.5890322874795639,61.45,0.0,0.642512077294686,0.0,low_compute_underserved
53021,Franklin County,,,3312,1278,38013,39.6,0.2507,1.0,0.1778,0.6055,0.2167,0.8222,20,15.65,14,3,2,0,0,0,0,0,0.5591250000000001,True,1.0,0.0,0.0,19.3,0.0,0.8724533106960951,0.5220729366602688,0.8400691890922178,74.17,0.0,0.7888198757763976,0.0,low_compute_underserved
53023,Garfield County,,,149778,56330,74306,34.1,0.13,0.0,0.858,0.1306,0.0114,0.142,754,13.39,539,127,65,10,10,2,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.15067911714770796,0.4353166986564299,0.171475781984265,25.55,0.0,0.22958362088796874,0.0,low_compute_served
53025,Grant County,,,10595,3971,49107,40.3,0.2225,0.5971,0.4869,0.365,0.1482,0.5131,50,12.59,36,8,4,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5444609507640068,0.4046065259117082,0.6071843488682764,51.12,0.0,0.5236945019553716,0.0,low_compute_underserved
53027,Grays Harbor County,,,329056,120893,86570,31.9,0.1383,0.0131,0.9305,0.0615,0.008,0.0695,1268,10.49,907,214,109,16,16,4,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.07374787775891342,0.32399232245681386,0.09954910651887672,16.78,0.0,0.12870945479641133,0.0,low_compute_served
53029,Island County,,,24107,9290,62474,37.0,0.2393,0.6109,0.4933,0.3196,0.1871,0.5067,92,9.9,66,16,8,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.537669779286927,0.3013435700575816,0.5335411066475009,45.39,0.0,0.4577869795261099,0.0,low_compute_served
53031,Jefferson County,,,92348,33389,64189,31.7,0.0975,0.0,0.9224,0.0,0.0776,0.0776,250,7.49,179,42,22,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.08234295415959253,0.2088291746641075,0.21831561271935224,16.06,0.0,0.1204278812974465,0.0,low_compute_served
53033,King County,,,23479,8047,61740,40.3,0.1734,0.4351,0.7604,0.1873,0.0523,0.2396,152,18.89,109,26,13,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.25424448217317486,0.6464491362763916,0.4350908068177587,43.67,0.0,0.43800322061191627,0.0,low_compute_served
53035,Kitsap County,,,24160,9653,59123,34.9,0.2582,0.5818,0.6163,0.2556,0.1282,0.3837,129,13.36,92,22,11,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.40715195246179964,0.43416506717850284,0.5576934579822025,45.42,0.0,0.4581320450885668,0.0,low_compute_served
